Database
Name,Version,Author,Description,Emphasis1,Emphasis2,Emphasis3,Emphasis4
TRACHI,1,nory,,#ffffffff ---,#ff0000ff ---,#00ff00ff ---,#0000ffff ---
Global User Script

Conversations
ID,Title,Pictures,Description,Actor,Conversant,Overrides
Ganymede_ATOPIA_ExcommunicAtion_210,30,210,9,9,,,,False,Block,Normal,,,Continue()@1;,[],,,[],,{{omit}},23ef5f0e-115d-42aa-b455-8c0a0f610cf6,,{{omit}},7119.673;1632.788
Ganymede_ATOPIA_ExcommunicAtion_211,30,211,9,9,,,[NSC]Yeah.,False,Block,Normal,,,,[],,,[],,{{omit}},fdaee948-f543-4742-8424-3db3b6b0489a,,{{omit}},7120.213;1740.302
Ganymede_ATOPIA_ExcommunicAtion_212,30,212,9,9,,,[NC]You said the rain brought you back to life?,False,Block,Normal,,,,[],,,[],,{{omit}},c0b637f3-153c-4602-9d8a-de2fb2a533a8,,{{omit}},7120.993;1794.384
Ganymede_ATOPIA_ExcommunicAtion_213,30,213,9,9,,,[pic=32]You wouldn't dare.,False,Block,Normal,,,,[],,,[],,{{omit}},ce9e5e1c-e678-4a66-8d3b-bed7f2668721,,{{omit}},7056;264
Ganymede_ATOPIA_ExcommunicAtion_216,30,216,9,9,,,[pic=33]Someone with a short temper.,False,Block,Normal,,,,[],,,[],,{{omit}},578e1fa4-079e-4450-90dc-35c6b9b5af8d,,{{omit}},7121.277;1346.599
Ganymede_ATOPIA_ExcommunicAtion_218,30,218,9,9,,,[pic=6]I needed someone to fight.,False,Block,Normal,,,,[],,,[],,{{omit}},4331112c-11fe-44d4-b9d8-ef5b34a39630,,{{omit}},7122.954;1288.211
Ganymede_ATOPIA_ExcommunicAtion_220,30,220,9,9,,,[pic=32]Someone with a short temper.,False,Block,Normal,,,,[],,,[],,{{omit}},8af946d9-1d02-4cd0-a9d5-227dcd3044c7,,{{omit}},7118.458;1404.022
Ganymede_ATOPIA_ExcommunicAtion_222,30,222,9,9,,,[NSC]So I needed someone to fight.,False,Block,Normal,,,,[],,,[],,{{omit}},e9be24ba-f255-4cd9-80ad-bf13783d6898,,{{omit}},7121.779;1853.217
Ganymede_ATOPIA_ExcommunicAtion_223,30,223,9,9,,,[pic=33]Someone with a short temper.,False,Block,Normal,,,,[],,,[],,{{omit}},ed8df8cf-e6f4-4a72-9e9b-4479e15ee2ef,,{{omit}},7119.121;1899.843
Ganymede_ATOPIA_ExcommunicAtion_231,30,231,9,9,,,,False,Block,Normal,,,Continue()@1;,[],,,[],,{{omit}},a8883a90-0279-491b-ab29-d5c838945c5b,,{{omit}},7044;372
Daphne_ATOPIA_ExcommunicAtion_237,30,237,10,10,,,[SC]Cool.,False,Block,Normal,,,,[],,,[],,{{omit}},ca899d11-2398-4e1f-be25-715ae5c95c14,,{{omit}},3145.754;995.4066
Ganymede_ATOPIA_ExcommunicAtion_241,30,241,9,10,,,[NGD]No need to act tough!,False,Block,Normal,,,,[],,,[],,{{omit}},d28be2c3-b898-4e18-8fcc-b852b283bcf3,,{{omit}},3108;1092
Ganymede_ATOPIA_ExcommunicAtion_242,30,242,9,10,,,[NS]You can't live without their help.,False,Block,Normal,,,,[],,,[],,{{omit}},f79b1382-a262-44c8-b902-900c04282f64,,{{omit}},3144;1332
Ganymede_ATOPIA_ExcommunicAtion_247,30,247,9,10,,,[RGC]You know the deal.,False,Block,Normal,,,,[],,,[],,{{omit}},1e05540c-f154-45fb-a436-81bb8c3dd156,,{{omit}},3144;1572
Daphne_ATOPIA_ExcommunicAtion_250,30,250,10,10,,,[NS]That's the best you got?,False,Block,Normal,,"Variable[""Identifier""] = ""ICHART""",,[],,,[],,{{omit}},61a9f8a8-f34e-46ac-a0ee-fee5a0105d6f,,{{omit}},3144;1860
Daphne_ATOPIA_ExcommunicAtion_251,30,251,10,10,,,[SGC]Really?,False,Block,Normal,,,,[],,,[],,{{omit}},cfcf249c-f5c4-44a2-aba0-f896f23d586a,,{{omit}},3144;1764
Daphne_ATOPIA_ExcommunicAtion_252,30,252,10,10,,,[SC]Alright.,False,Block,Normal,"Variable[""Identifier""] == ""ICHART"" and (Dialog[thisID].SimStatus == ""Untouched"")",,,[],,,[],,{{omit}},5e4a1821-c206-4bbd-af76-a9409e0734e1,,{{omit}},3708;804
Daphne_ATOPIA_ExcommunicAtion_253,30,253,10,10,,,[S]Fuck that.,False,Block,Normal,,,,[],,,[],,{{omit}},6348997a-ef81-412b-af3e-ba2a6a9f4ff3,,{{omit}},3708;852
Daphne_ATOPIA_ExcommunicAtion_254,30,254,10,10,,,,False,Block,Normal,,,"required SendMessage(Close, , Subtitle Panel);\nrequired Rotate(-90)@2.2;\nContinue()@2.4;",[],,,[],,{{omit}},a25222e1-61bd-443f-aeab-bbbd61929a89,,{{omit}},3708;900
Daphne_ATOPIA_ExcommunicAtion_255,30,255,10,10,,,Hey!,False,Block,Normal,,,,[],,,[],,{{omit}},11410755-d98b-4448-9895-60ba30d14310,,{{omit}},3708;948
Daphne_ATOPIA_ExcommunicAtion_259,30,259,10,10,,,[S]Hello?,False,Block,Normal,,,,[],,,[],,{{omit}},8b806473-dd47-4be8-8ee9-f95e3e1e7cad,,{{omit}},3708;1044
Player_ATOPIA_ExcommunicAtion_260,30,260,7,9,,,Are you talking to me?,False,Block,Normal,,,,[],,,[],,{{omit}},5acf7a29-9886-4dd7-9981-0030dc9e6147,,{{omit}},3528;1116
Player_ATOPIA_ExcommunicAtion_261,30,261,7,9,,,Mind your manners.,False,Block,Normal,,,,[],,,[],,{{omit}},425b57ef-d262-4122-932a-f012c965e7be,,{{omit}},3708;1164
Daphne_ATOPIA_ExcommunicAtion_262,30,262,10,10,,,[SC]Duh.,False,Block,Normal,,,,[],,,[],,{{omit}},4efce7fc-fc37-4420-adb3-663511bdc62b,,{{omit}},3516;1164
Daphne_ATOPIA_ExcommunicAtion_263,30,263,10,10,,,"[SC]Yeah, whatever.",False,Block,Normal,,,,[],,,[],,{{omit}},51dd0461-3d19-4522-9e4d-0d0baa7cbdf3,,{{omit}},3708;1272
Daphne_ATOPIA_ExcommunicAtion_264,30,264,10,10,,,[S]We gotta get out of this mess!,False,Block,Normal,,,,[],,,[],,{{omit}},77dc9e6a-c982-4b0c-9823-9ff9585b883e,,{{omit}},3708;1320
Player_ATOPIA_ExcommunicAtion_266,30,266,7,10,,,I don't like your tone,False,Block,Normal,,,,[],,,[],,{{omit}},973c0e31-8774-471e-97bb-52ce065f035a,,{{omit}},3516;1212
Player_ATOPIA_ExcommunicAtion_267,30,267,7,9,,,"""We""?",False,Block,Normal,,,,[],,,[],,{{omit}},7b54f688-4774-417d-a195-55968a9e277f,,{{omit}},3588;1392
Player_ATOPIA_ExcommunicAtion_268,30,268,7,9,,,What's the plan?,False,Block,Normal,,,,[],,,[],,{{omit}},a4d8fafc-62e1-4877-a74b-51e63b32a5f8,,{{omit}},3972;1536
Daphne_ATOPIA_ExcommunicAtion_269,30,269,10,10,,,[SC]Stop fucking around.,False,Block,Normal,,,,[],,,[],,{{omit}},324bbef7-24d6-4f34-9b82-be76183f358d,,{{omit}},3588;1452
Daphne_ATOPIA_ExcommunicAtion_272,30,272,10,10,,,[SC]I'd appreciate your help.,False,Block,Normal,,,,[],,,[],,{{omit}},e3736fba-b445-4d60-928f-b8d4674ddfbf,,{{omit}},3972;1680
Daphne_ATOPIA_ExcommunicAtion_274,30,274,10,10,,,"My life's at stake, you dolt.",False,Block,Normal,,,,[],,,[],,{{omit}},10fa3dab-fe50-4da6-937d-108aac403741,,{{omit}},3588;1500
Daphne_ATOPIA_ExcommunicAtion_275,30,275,10,9,,,[S]Would you rather spend your time with him?,False,Block,Normal,,,,[],,,[],,{{omit}},f60e58ff-72d7-49e2-8af8-a3ba16aed75d,,{{omit}},3588;1596
Player_ATOPIA_ExcommunicAtion_277,30,277,7,9,,,And?,False,Block,Normal,,,,[],,,[],,{{omit}},31075b7e-f509-42dc-93b8-c5f43432fe15,,{{omit}},3588;1548
Player_ATOPIA_ExcommunicAtion_278,30,278,7,9,,,What do you need?,False,Block,Normal,,,,[],,,[],,{{omit}},a53f8ac5-f59d-449e-b097-20aad046979d,,{{omit}},3588;1692
Daphne_ATOPIA_ExcommunicAtion_279,30,279,10,10,,,[SC]I can't break out by myself.,False,Block,Normal,,,,[],,,[],,{{omit}},7d0e72ee-1c82-4399-bcc4-0cb5096babed,,{{omit}},3972;1584
Ganymede_ATOPIA_ExcommunicAtion_281,30,281,9,9,,,"[S]And you can't make me either, by the looks of it.",False,Block,Normal,,,,[],,,[],,{{omit}},4d373512-1a2c-4923-b954-cef2d143b350,,{{omit}},6871.969;1936.029
Player_ATOPIA_ExcommunicAtion_282,30,282,7,9,,,So?,False,Block,Normal,,,,[],,,[],,{{omit}},de27f369-d3de-463c-845c-92b526427630,,{{omit}},3972;1632
Daphne_ATOPIA_ExcommunicAtion_283,30,283,10,10,,,[NSC]Just a helping hand.,False,Block,Normal,,,,[],,,[],,{{omit}},055b7337-f7b3-4685-8948-7f1d1d7a9081,,{{omit}},3588;1740
Daphne_ATOPIA_ExcommunicAtion_285,30,285,10,10,,,[S]A lot.,False,Block,Normal,,,,[],,,[],,{{omit}},e5a8d60a-c56c-4f24-9d59-0f79e9413983,,{{omit}},3972;1728
Player_ATOPIA_ExcommunicAtion_286,30,286,7,9,,,Can you be more concrete?,False,Block,Normal,,,,[],,,[],,{{omit}},66f02456-1612-40bc-a439-594d7bf52ea7,,{{omit}},3768;1920
Daphne_ATOPIA_ExcommunicAtion_287,30,287,10,10,,,"[NS]Just do your thing, okay?",False,Block,Normal,,,,[],,,[],,{{omit}},b35e360f-c11c-4c7b-a111-911bda3fbaa8,,{{omit}},3768;1968
Daphne_ATOPIA_ExcommunicAtion_289,30,289,10,10,,,"[S]You're a real comedian, aren't you?",False,Block,Normal,,,,[],,,[],,{{omit}},28ab3ed3-4c69-4aa7-8515-48c679378880,,{{omit}},3900;1164
Player_ATOPIA_ExcommunicAtion_290,30,290,7,9,,,Right back at you.,False,Block,Normal,,,,[],,,[],,{{omit}},3a4f9999-05eb-464a-aef8-43b226f1f858,,{{omit}},3900;1212
Player_ATOPIA_ExcommunicAtion_291,30,291,7,9,,,"What ""thing""?",False,Block,Normal,,,,[],,,[],,{{omit}},bffe3d31-28df-4722-a05a-e73b6c041929,,{{omit}},3768;2016
Daphne_ATOPIA_ExcommunicAtion_292,30,292,10,9,,,[S]The thing you've been doing the entire time.,False,Block,Normal,,,,[],,,[],,{{omit}},7b396426-b7eb-4abb-9c28-2773a4d54455,,{{omit}},5918.671;2032.619
Player_ATOPIA_ExcommunicAtion_293,30,293,7,9,,,Oh?,False,Block,Normal,,,,[],,,[],,{{omit}},fce22081-c1f9-4896-9c23-81427d5ec41c,,{{omit}},5915.817;2082.792
Player_ATOPIA_ExcommunicAtion_294,30,294,7,9,,,Like that?,False,Block,Normal,,,,[],,,[],,{{omit}},ec46d2ec-7f7f-4bf8-8c47-4b8dde1ffef8,,{{omit}},5926.479;2228.27
Daphne_ATOPIA_ExcommunicAtion_295,30,295,10,10,,,[SGC]Wow.,False,Block,Normal,,,,[],,,[],,{{omit}},8a85e00d-4519-4cf6-94b8-72eee62c2ac1,,{{omit}},3768;2112
Player_ATOPIA_ExcommunicAtion_296,30,296,7,9,,,What was that?,False,Block,Normal,,,,[],,,[],,{{omit}},2e61756f-b5c6-40d6-b338-453c4da7a50a,,{{omit}},3768;2160
Daphne_ATOPIA_ExcommunicAtion_297,30,297,10,10,,,[NS]Keep going!,False,Block,Normal,,,,[],,,[],,{{omit}},dbe37cd3-8f1b-4d87-a572-fbdc1dfcd406,,{{omit}},3768;2304
Daphne_ATOPIA_ExcommunicAtion_299,30,299,10,10,,,[SG]That's it!,False,Block,Normal,,,,[],,,[],,{{omit}},b8474024-9e3c-4be2-b7bb-8a9dcd2ad1b6,,{{omit}},3972;2004
Daphne_ATOPIA_ExcommunicAtion_300,30,300,10,10,,,[SGC]Yes!,False,Block,Normal,,,,[],,,[],,{{omit}},abda748a-92ed-4055-b0a7-43a1eedc14fc,,{{omit}},3972;2100
Daphne_ATOPIA_ExcommunicAtion_301,30,301,10,10,,,[SG]Holy...,False,Block,Normal,,,,[],,,[],,{{omit}},e0574fa2-853a-483e-8c78-1856bd3ada21,,{{omit}},3972;2196
Daphne_ATOPIA_ExcommunicAtion_302,30,302,10,10,,,[SGC]Fucking...,False,Block,Normal,,,,[],,,[],,{{omit}},6d1c1ae4-29b9-4781-930d-a686775e7063,,{{omit}},3972;2292
Ganymede_ATOPIA_ExcommunicAtion_303,30,303,9,9,,,"[pic=6]You broke out, huh?",False,Block,Normal,,,,[],,,[],,{{omit}},da68578a-e41e-40e8-94d0-1a61e6a76585,,{{omit}},7231.247;2558.437
Ganymede_ATOPIA_ExcommunicAtion_304,30,304,9,9,,,[NSC]Not that I ever doubted you.,False,Block,Normal,,,,[],,,[],,{{omit}},67548ba1-7740-49fb-b617-6c45aa261422,,{{omit}},7245.668;2623.12
Ganymede_ATOPIA_ExcommunicAtion_305,30,305,9,9,,,[pic=32]Daph?,False,Block,Normal,"Variable[""freedom""] == true",,,[],,,[],,{{omit}},19c60020-aa3f-4555-90c5-878623e46443,,{{omit}},7248.735;2823.175
Ganymede_ATOPIA_ExcommunicAtion_306,30,306,9,9,,,,False,Block,Normal,,,Continue()@1;,[],,,[],,{{omit}},73a4a39e-4451-4e75-82d4-469f160371c6,,{{omit}},7263.493;2756.308
Ganymede_ATOPIA_ExcommunicAtion_307,30,307,9,9,,,,False,Block,Normal,,,"SendMessage(Close, , Subtitle Panel);\n\nContinue()@2;",[],,,[],,{{omit}},c6045ad3-19c2-4fb2-bda3-90b8e8616da0,,{{omit}},7465.269;2675.642
Daphne_ATOPIA_ExcommunicAtion_308,30,308,10,10,,,Hm?,False,Block,Normal,,,,[],,,[],,{{omit}},0a80dc90-2a66-4fdc-bc46-476aecc2d1b2,,{{omit}},2436;1944
Daphne_ATOPIA_ExcommunicAtion_309,30,309,10,10,,,,False,Block,Normal,,,Continue()@2;,[],,,[],,{{omit}},8a4001bf-5824-4d1d-a1b5-837c124efde9,,{{omit}},3708;996
Daphne_ATOPIA_ExcommunicAtion_310,30,310,10,10,,,,False,Block,Normal,,,Continue()@1;,[],,,[],,{{omit}},60d33717-3499-4f1c-93f8-af29ec696a40,,{{omit}},3588;1644
Ganymede_ATOPIA_ExcommunicAtion_313,30,313,9,9,,,[SGC]Nice try.,False,Block,Normal,"Variable[""Identifier""] == ""nt"" and (Dialog[thisID].SimStatus == ""Untouched"")",,,[],,,[],,{{omit}},d577ac1f-0fd6-4291-8cb9-0574aada44aa,,{{omit}},3156;744
Ganymede_ATOPIA_ExcommunicAtion_314,30,314,9,9,,,[SG]But you're nothing by yourself.,False,Block,Normal,,,,[],,,[],,{{omit}},c758ae99-0ab5-4070-8e83-18a4b97070ca,,{{omit}},3144;792
Ganymede_ATOPIA_ExcommunicAtion_315,30,315,9,9,,,[NS]I had a lot of time to think.,False,Block,Normal,,,,[],,,[],,{{omit}},8e0d64bf-3592-4567-b338-c2f5cac45fda,,{{omit}},3144;948
Daphne_ATOPIA_ExcommunicAtion_316,30,316,10,9,,,[S]Why don't you write a book?,False,Block,Normal,,,,[],,,[],,{{omit}},1f1ca64a-de38-437e-95e7-a63183d8ff29,,{{omit}},3144;1044
Ganymede_ATOPIA_ExcommunicAtion_319,30,319,9,10,,,[NSC]Even IF that were the case.,False,Block,Normal,,,,[],,,[],,{{omit}},40332d86-0db8-4db6-816b-9fc730269bec,,{{omit}},3144;1284
Daphne_ATOPIA_ExcommunicAtion_320,30,320,10,10,,,[S]I got nothing to hide.,False,Block,Normal,,,,[],,,[],,{{omit}},c8d81e98-f6f5-47c3-9e00-c67204b7249b,,{{omit}},3144;1236
Daphne_ATOPIA_ExcommunicAtion_321,30,321,10,9,,,[SC]Who cares?,False,Block,Normal,,,,[],,,[],,{{omit}},7772260b-bdc4-46db-805b-a92d96f941dc,,{{omit}},3144;1188
Daphne_ATOPIA_ExcommunicAtion_323,30,323,10,9,,,[S]Neither can you.,False,Block,Normal,,,,[],,,[],,{{omit}},6bc13665-9643-4c72-870f-c03c77bb27ab,,{{omit}},3144;1380
Ganymede_ATOPIA_ExcommunicAtion_324,30,324,9,9,,,"[SC]English, please.",False,Block,Normal,,,,[],,,[],,{{omit}},25ca16e5-ab52-4978-8bc1-15c3e5e9d512,,{{omit}},7517.429;515.5119
Ganymede_ATOPIA_ExcommunicAtion_326,30,326,9,10,,,[SGC]Bold proposition.,False,Block,Normal,,,,[],,,[],,{{omit}},66e7b37a-745e-42b8-9f3b-c7c38af4e9af,,{{omit}},3144;1428
Ganymede_ATOPIA_ExcommunicAtion_328,30,328,9,9,,,,False,Block,Normal,,,Continue()@2;,[],,,[],,{{omit}},ab02dcd3-ca36-4d1d-9ed8-9cdc7c2eba91,,{{omit}},3144;1524
Ganymede_ATOPIA_ExcommunicAtion_332,30,332,9,9,,,,False,Block,Normal,,,Continue()@3;,[],,,[],,{{omit}},6908b835-430e-4cf0-b319-7cddcc61928d,,{{omit}},6444;312
Ganymede_ATOPIA_ExcommunicAtion_336,30,336,9,9,,,,False,Block,Normal,,,Continue()@2;,[],,,[],,{{omit}},e8e0542e-690a-48c5-badb-d008c1b4783e,,{{omit}},3144;1812
Ganymede_ATOPIA_ExcommunicAtion_337,30,337,9,9,,,,False,Block,Normal,,,Rotate(90)@1;\nContinue()@2;,[],,,[],,{{omit}},665fd99d-9bd9-4167-bcc3-b37cce59378f,,{{omit}},3144;1716
Daphne_ATOPIA_ExcommunicAtion_338,30,338,10,10,,,,False,Block,Normal,,,"AnimatorPlay(electric, Lightning)@0.1;\nAudioWait(SFX/State/Appearance)@0.1;\nContinue()@1.5;",[],,,[],,{{omit}},d0c1f3cb-9bfa-4cf1-a0be-d0d088223c84,,{{omit}},3768;2352
Ganymede_ATOPIA_ExcommunicAtion_341,30,341,9,10,,,[NSC]You see.,False,Block,Normal,"Variable[""Identifier""] == ""caged"" and (Dialog[thisID].SimStatus == ""Untouched"")",,,[],,,[],,{{omit}},458016c0-7f51-47dd-a98d-4f27ab714226,,{{omit}},3132;900
Ganymede_ATOPIA_ExcommunicAtion_345,30,345,9,9,,,[pic=11]Would you?,False,Block,Normal,,,,[],,,[],,{{omit}},eadd265c-da44-4038-9bfd-96ff0a929542,,{{omit}},6720.281;664.4608
Daphne_ATOPIA_ExcommunicAtion_352,30,352,10,10,,,[NC]Good night.,False,Block,Normal,"makiGetFloat(""battlePhase"") == 7 and (Dialog[thisID].SimStatus == ""Untouched"")",,,[],,,[],,{{omit}},1b9ba612-9660-42e4-afbe-8583099198ab,,{{omit}},4380;756
Daphne_ATOPIA_ExcommunicAtion_353,30,353,10,10,,,Trojan Boy.,False,Block,Normal,,,,[],,,[],,{{omit}},192309f5-e819-448b-845e-454c08489020,,{{omit}},4378.938;802.7023
Player_ATOPIA_ExcommunicAtion_354,30,354,7,9,,,Is he.. dead?,False,Block,Normal,,,,[],,,[],,{{omit}},7b8d7751-fd73-408f-8d01-d0a17b6c52ff,,{{omit}},4378.092;857.9426
Daphne_ATOPIA_ExcommunicAtion_355,30,355,10,9,,,"[NC]Whatever that means, nowadays.",False,Block,Normal,,,,[],,,[],,{{omit}},cb5b5719-fea2-4dea-a9cb-6c51bd5f3814,,{{omit}},4380;900
Player_ATOPIA_ExcommunicAtion_357,30,357,7,9,,,Damn.,False,Block,Normal,,,,[],,,[],,{{omit}},c9e7d947-14b0-4bff-a818-d3cc684b6f22,,{{omit}},4380.248;955.8583
Daphne_ATOPIA_ExcommunicAtion_358,30,358,10,10,,,"[SC]Real waste, isn't it?",False,Block,Normal,,,,[],,,[],,{{omit}},70155995-8a74-42cd-8eee-4660ec4b7cde,,{{omit}},4382.71;1047.276
Daphne_ATOPIA_ExcommunicAtion_359,30,359,10,10,,,Let's hope a break sorts him out.,False,Block,Normal,,,,[],,,[],,{{omit}},9208d138-53a2-4603-893a-af49967bf2b8,,{{omit}},4380;1092
Ganymede_ATOPIA_ExcommunicAtion_360,30,360,9,9,,,,False,Block,Normal,,,Continue()@1;,[],,,[],,{{omit}},501cb813-caaf-4e92-b461-f9658deac664,,{{omit}},6502.704;954.9194
Player_ATOPIA_ExcommunicAtion_361,30,361,7,9,,,What about you?,False,Block,Normal,,,,[],,,[],,{{omit}},24893968-d571-4f21-a2e5-9313c57b1c91,,{{omit}},4379.635;1140.17
Daphne_ATOPIA_ExcommunicAtion_362,30,362,10,10,,,[NC]Who knows.,False,Block,Normal,,,,[],,,[],,{{omit}},591af69e-cbb7-4165-94ef-e24a35b325d4,,{{omit}},4379.787;1186.023
Player_ATOPIA_ExcommunicAtion_367,30,367,7,9,,,Daphne...,False,Block,Normal,,,,[],,,[],,{{omit}},c7eda560-8622-4130-95c7-315c29399ef9,,{{omit}},4378.283;1286.561
Daphne_ATOPIA_ExcommunicAtion_369,30,369,10,10,,,[NSC]Yes?,False,Block,Normal,,,,[],,,[],,{{omit}},b32a3fb3-65f0-4389-91fa-cb6048756d34,,{{omit}},4378.483;1332.717
Ganymede_ATOPIA_ExcommunicAtion_370,30,370,9,9,,,[pic=11],False,Block,Normal,,,,[],,,[],,{{omit}},187351ec-6c3e-4b95-a704-bf45b7a05308,,{{omit}},7924.097;2114.169
Player_ATOPIA_ExcommunicAtion_373,30,373,7,9,,,Good luck.,False,Block,Normal,,,,[],,,[],,{{omit}},cb1d46c0-bdb6-4017-ae63-56664844f90d,,{{omit}},6581.917;1330.805
Ganymede_ATOPIA_ExcommunicAtion_376,30,376,9,9,,,[pic=6]Speaking of..,False,Block,Normal,,,Rotate(-90);\nContinue()@Message(Continue);,[],,,[],,{{omit}},c3d36669-4778-4ddc-9d08-cffe922dbadc,,{{omit}},6491.82;1001.953
Ganymede_ATOPIA_ExcommunicAtion_377,30,377,9,9,,,[NSC]I think I owe you a bit of gratitude.,False,Block,Normal,,,,[],,,[],,{{omit}},142134f4-0bfb-4203-9932-5673dcc94a96,,{{omit}},6492.602;1050.89
Player_ATOPIA_ExcommunicAtion_378,30,378,7,9,,,Don't mention it.,False,Block,Normal,,,,[],,,[],,{{omit}},4b32fc8f-9f23-43ff-a18f-0f0ef8d2ea4c,,{{omit}},6491.188;1099.854
Ganymede_ATOPIA_ExcommunicAtion_379,30,379,9,9,,,[pic=6]I mean it.,False,Block,Normal,,,,[],,,[],,{{omit}},537d652b-4e1c-4585-b829-b22de9ad5184,,{{omit}},6492.679;1144.651
Ganymede_ATOPIA_ExcommunicAtion_380,30,380,9,9,,,[NSC]Thanks.,False,Block,Normal,,,,[],,,[],,{{omit}},f9124ea6-c4df-4075-90f4-f096eec1926e,,{{omit}},6579.956;1281.342
Player_ATOPIA_ExcommunicAtion_381,30,381,7,9,,,A bit?,False,Block,Normal,,,,[],,,[],,{{omit}},3fbf9cb6-3c78-4e94-8b02-784ad61fb365,,{{omit}},6661.981;1102.299
Ganymede_ATOPIA_ExcommunicAtion_382,30,382,9,9,,,[pic=12]Alright.,False,Block,Normal,,,,[],,,[],,{{omit}},208c69e8-7c0d-48ea-abc0-c83c4e740b01,,{{omit}},6662.764;1149.194
Ganymede_ATOPIA_ExcommunicAtion_383,30,383,9,9,,,"[pic=11]A lot, okay?",False,Block,Normal,,,,[],,,[],,{{omit}},7b16346b-6d47-4714-bbb0-fe62a2d382b6,,{{omit}},6662.64;1196.101
Player_ATOPIA_ExcommunicAtion_384,30,384,7,9,,,There's someone behind you.,False,Block,Normal,,,,[],,,[],,{{omit}},90b56bd1-4bac-4508-945f-a8175a1f6777,,{{omit}},4376.765;1388.258
Daphne_ATOPIA_ExcommunicAtion_385,30,385,10,10,,,[SGC]Don't be melodramatic.,False,Block,Normal,,,,[],,,[],,{{omit}},7e3ff12f-b25a-43fe-8405-5250da13352e,,{{omit}},4380;1440
Daphne_ATOPIA_ExcommunicAtion_386,30,386,10,9,,,[SG]You can leave if you want.,False,Block,Normal,,,,[],,,[],,{{omit}},1cb42b72-54f3-44fd-bb4c-9ec6a129fd90,,{{omit}},4375.949;1484.261
Player_ATOPIA_ExcommunicAtion_388,30,388,7,9,,,I'm serious.,False,Block,Normal,,,,[],,,[],,{{omit}},e5ac800a-2125-4bf9-a6ff-4be4e7763e8e,,{{omit}},4375.982;1537.58
Daphne_ATOPIA_ExcommunicAtion_389,30,389,10,9,,,[NSC]So am I.,False,Block,Normal,,,,[],,,[],,{{omit}},4b524ecf-2d1f-4a1d-aa1b-6adbcdcbbbce,,{{omit}},4380;1584
Player_ATOPIA_ExcommunicAtion_390,30,390,7,9,,,Turn around.,False,Block,Normal,,,,[],,,[],,{{omit}},d72caa7c-78d6-4a8e-80ae-4290f0d41106,,{{omit}},4377.82;1639.804
Daphne_ATOPIA_ExcommunicAtion_391,30,391,10,9,,,[SGC]If that's what you prefer.,False,Block,Normal,,,,[],,,[],,{{omit}},b8610213-ff4c-41d8-917e-b0b6ce93e66e,,{{omit}},4378.951;1687.598
Ganymede_ATOPIA_ExcommunicAtion_392,30,392,9,9,,,"[NSC]Speak for yourself, Daph.",False,Block,Normal,,,Continue()@Message(Continue);,[],,,[],,{{omit}},5ebe28b5-3f41-4b7e-80a2-bf565c4f6e1a,,{{omit}},4608;780
Daphne_ATOPIA_ExcommunicAtion_393,30,393,10,10,,,[S]Ganymede!,False,Block,Normal,,,PanelPos(3);\nContinue()@Message(Continue);,[],,,[],,{{omit}},e531e8dc-fc52-4b95-b659-f931858bdadc,,{{omit}},4608;876
Ganymede_ATOPIA_ExcommunicAtion_394,30,394,9,9,,,[NS]Sorry to break your honeymoon.,False,Block,Normal,,,,[],,,[],,{{omit}},b687bc2c-283d-406d-add2-e9780719fb58,,{{omit}},4608;924
Daphne_ATOPIA_ExcommunicAtion_395,30,395,10,9,,,[SC]Don't worry.,False,Block,Normal,,,,[],,,[],,{{omit}},1d60d36e-452c-4278-bd1a-c77aadcb5175,,{{omit}},4608;972
Daphne_ATOPIA_ExcommunicAtion_396,30,396,10,10,,,[S]I just got an itch to kill you again.,False,Block,Normal,,,,[],,,[],,{{omit}},43ab52aa-4317-4758-915a-508dc2218b60,,{{omit}},4608;1020
Ganymede_ATOPIA_ExcommunicAtion_397,30,397,9,10,,,[S]What the fuck's that supposed to mean?,False,Block,Normal,,,,[],,,[],,{{omit}},c2aa101f-785c-412d-9b66-f84b85cec098,,{{omit}},5818.322;2316.735
Ganymede_ATOPIA_ExcommunicAtion_399,30,399,9,9,,,[NSC]There you go.,False,Block,Normal,,,,[],,,[],,{{omit}},da891630-ca6f-4e83-9e8f-73f6601c3ad5,,{{omit}},7453.626;2117.031
Ganymede_ATOPIA_ExcommunicAtion_402,30,402,9,9,,,[S]Like what?,False,Block,Normal,,,,[],,,[],,{{omit}},957f24d1-218c-4bef-adaf-6c4e2320ea28,,{{omit}},6736.761;2710.729
Ganymede_ATOPIA_ExcommunicAtion_403,30,403,9,9,,,I don't want to stay like this.,False,Block,Normal,,,,[],,,[],,{{omit}},7aba9be7-cd17-4ffb-9d81-95dc9ea7912f,,{{omit}},6736.761;2765.242
Ganymede_ATOPIA_ExcommunicAtion_404,30,404,9,9,,,So?,False,Block,Normal,,,,[],,,[],,{{omit}},67ee27fb-7496-42f6-8014-f55acd31d5b5,,{{omit}},6736.761;2815.684
Ganymede_ATOPIA_ExcommunicAtion_405,30,405,9,9,,,"[NC]Come on, Daph.",False,Block,Normal,,,,[],,,[],,{{omit}},ce49ff41-4e03-4a1f-b44a-91fe5508977f,,{{omit}},6733.972;2865.105
