entrytag,ConvID,ID,Actor,Conversant,Title,MenuText,DialogueText,IsGroup,FalseConditionAction,ConditionPriority,Conditions,Script,Sequence,Pictures,Description,Parenthetical,Audio Files,Video File,Response Menu Sequence,Guid,ja,EventGuid,canvasRect
Pandora_Ionia_Aion_Atlas_Atlantis_137,14,137,16,13,,,,False,Block,Normal,,,required Destination(Waypoint (1))@0.5->Message(turn);\nrequired Rotate(-90)@Message(turn)->Message(continue);\nContinue()@Message(continue);,[],,,[],,,ed35753a-2bc3-4a4d-a731-6faeec7863bc,,{{omit}},1169.466;838.5181
Atlas_Ionia_Aion_Atlas_Atlantis_138,14,138,13,13,,,Service card?,False,Block,Normal,,,PanelPos(3);\nRotate(-90);\n{{default}};,[],,,[],,,9af16242-d290-4e9f-b803-62582fef13e3,,{{omit}},1170.936;887.7828
Pandora_Ionia_Aion_Atlas_Atlantis_139,14,139,16,13,,,[NS]Right here!,False,Block,Normal,,,required PanelPos(3);\nrequired Rotate(90);\n{{default}};,[],,,[],,,3961dd63-7244-40be-ac2e-5c286e2a5a2d,,{{omit}},1171.251;989.568
Pandora_Ionia_Aion_Atlas_Atlantis_140,14,140,16,13,,,,False,Block,Normal,,,Continue()@2;,[],,,[],,,7855e391-50bc-438d-a984-4ac746e49df0,,{{omit}},1169.466;1038.518
Pandora_Ionia_Aion_Atlas_Atlantis_141,14,141,16,13,,,[NSC]Áron?,False,Block,Normal,,,,[],,,[],,,11fa16f1-104e-4947-8362-f82aa1702c92,,{{omit}},1378.934;48.20092
Atlas_Ionia_Aion_Atlas_Atlantis_142,14,142,13,13,,,Hm?,False,Block,Normal,,,,[],,,[],,,a5f0344e-12f4-4a8d-b039-cc05535bc487,,{{omit}},1379.68;94.76672
Pandora_Ionia_Aion_Atlas_Atlantis_143,14,143,16,13,,,[RS]I'm glad we talked.,False,Block,Normal,,,,[],,,[],,,b8861dd0-faa0-4ae8-a3cf-f8973b5144a1,,{{omit}},1379.68;144.7667
Pandora_Ionia_Aion_Atlas_Atlantis_144,14,144,16,13,,,,False,Block,Normal,,,Continue()@1;,[],,,[],,,c9b84f99-4f04-49bd-8298-1abf06a87e2c,,{{omit}},1378.854;194.7667
Atlas_Ionia_Aion_Atlas_Atlantis_145,14,145,13,13,,,[NC]As long as we don't make it a habit.,False,Block,Normal,,,,[],,,[],,,6d33c4fa-5acc-4d8f-a7d1-4f54148e6f8f,,{{omit}},1380.283;245.3691
Pandora_Ionia_Aion_Atlas_Atlantis_146,14,146,16,13,,,[NGD]Don't worry!,False,Block,Normal,,,,[],,,[],,,fea32460-c0fb-465d-b98d-b7aeda585817,,{{omit}},1379.68;294.7666
Pandora_Ionia_Aion_Atlas_Atlantis_147,14,147,16,13,,,[NSC]I might be off for a couple of weeks anyway.,False,Block,Normal,,,,[],,,[],,,bdbdce5f-bdd6-47d2-9bc0-cc8841a6e44e,,{{omit}},1379.68;393.8969
Atlas_Ionia_Aion_Atlas_Atlantis_149,14,149,13,13,,,Where to?,False,Block,Normal,,,,[],,,[],,,47b802f7-3853-48a2-94c9-8619c61cfc6a,,{{omit}},1379.68;443.8969
Pandora_Ionia_Aion_Atlas_Atlantis_151,14,151,16,13,,,[NS]It's just rumours at this point.,False,Block,Normal,,,"required Music(Exponentiation, FadeOut, 2, false)@1;\n{{default}};",[],,,[],,,e69d751b-9bbc-4ec2-9916-b63d71e2efa0,,{{omit}},1379.68;493.8969
Pandora_Ionia_Aion_Atlas_Atlantis_152,14,152,16,13,,,[NSC]Something about a city and a dam.,False,Block,Normal,,,,[],,,[],,,2c0ff24b-c853-40d7-98a1-0c8ee14f86f3,,{{omit}},1379.68;544.7659
Pandora_Ionia_Aion_Atlas_Atlantis_153,14,153,16,13,,,[NGD]I'll tell you about it tonight!,False,Block,Normal,,,,[],,,[],,,a08bd76b-8319-4a47-9cc0-80c6f86005c7,,{{omit}},1379.68;594.7659
Pandora_Ionia_Aion_Atlas_Atlantis_154,14,154,16,13,,,[NS]If you want to talk some more.,False,Block,Normal,,,,[],,,[],,,2f5ed966-aa0b-4f11-88d5-aa596acb50c1,,{{omit}},1381.13;644.163
Pandora_Ionia_Aion_Atlas_Atlantis_155,14,155,16,13,,,,False,Block,Normal,,,Continue()@1;,[],,,[],,,239d404f-9e71-4d66-9bea-65f80cf87f28,,{{omit}},1379.68;694.7659
Atlas_Ionia_Aion_Atlas_Atlantis_156,14,156,13,13,,,[NC]I'll think about it.,False,Block,Normal,,,,[],,,[],,,3ada02f4-7ad6-4808-95af-fa6d30eb6fb8,,{{omit}},1379.68;744.7664
Pandora_Ionia_Aion_Atlas_Atlantis_157,14,157,16,13,,,[NSC]Good.,False,Block,Normal,,,,[],,,[],,,9b597644-c4ac-4e9f-aebb-8e2d148a3401,,{{omit}},1379.68;794.7664
Pandora_Ionia_Aion_Atlas_Atlantis_158,14,158,16,13,,,[NS]I'll see you later!,False,Block,Normal,,,,[],,,[],,,901c9004-362f-4c8a-b49a-723b6057c1fd,,{{omit}},1379.68;895.6137
Pandora_Ionia_Aion_Atlas_Atlantis_159,14,159,16,13,,,,False,Block,Normal,,,"Destination(Waypoint (2))->Message(delay0);\nRotate(-90)@Message(delay0);\nDelay(0.2)@Message(delay0)->Message(turn);\nAudio(Door Open, listener)@Message(turn);\nDelay(2)@Message(turn)->Message(delay);\nAudio(Door Close, listener)@Message(delay)->Message(continue);\nContinue()@Message(continue);",[],,,[],,,8a7e8a2b-c145-44ab-977b-c4b11f67708b,,{{omit}},1379.68;944.7657
Pandora_Ionia_Aion_Atlas_Atlantis_160,14,160,16,13,,,,False,Block,Normal,,,Continue()@1;,[],,,[],,,23c81f63-fd05-4008-b033-5b0337bb6858,,{{omit}},1379.68;844.7662
Pandora_Ionia_Aion_Atlas_Atlantis_161,14,161,16,13,,,Áron?,False,Block,Normal,,,,[],,,[],,,9419da03-7cf0-4ac7-b607-ea727902a81e,,{{omit}},3664.118;1031.765
Pandora_Ionia_Aion_Atlas_Atlantis_162,14,162,16,13,,,Hm.,False,Block,Normal,,,,[],,,[],,,493d31de-9d63-43ae-a10c-5364c75f0cd3,,{{omit}},3664.118;1081.765
Pandora_Ionia_Aion_Atlas_Atlantis_163,14,163,16,13,,,[R]Hey.,False,Block,Normal,,,,[],,,[],,,44f6a9c5-19a8-4793-9a69-5b0f9e1ef1d1,,{{omit}},3664.118;1131.765
Pandora_Ionia_Aion_Atlas_Atlantis_164,14,164,16,13,,,[R]Hey.,False,Block,Normal,,,,[],,,[],,,47fa51ee-80f9-49a3-a2cf-0d050fc21f68,,{{omit}},3664.118;1181.765
Pandora_Ionia_Aion_Atlas_Atlantis_165,14,165,16,13,,,[R]Hey.,False,Block,Normal,,,,[],,,[],,,f8e9413c-60a2-4180-b854-13427e0e24b6,,{{omit}},3664.118;1231.765
Pandora_Ionia_Aion_Atlas_Atlantis_166,14,166,16,13,,,[R]Hey.,False,Block,Normal,,,,[],,,[],,,a23113fa-5c86-4e16-abcf-94f8978c1780,,{{omit}},3664.118;1281.765
Pandora_Ionia_Aion_Atlas_Atlantis_167,14,167,16,13,,,[NSC]You'll hate me for this.,False,Block,Normal,,,,[],,,[],,,a9d8c009-fba4-4a9d-b39c-519172c27205,,{{omit}},44.48764;126.9135
Pandora_Ionia_Aion_Atlas_Atlantis_168,14,168,16,13,,,,False,Block,Normal,,,"SendMessage(Close, , Subtitle Panel);\nDestination(Waypoint)->Message(turn);\nrequired AnimatorFloat(Horizontal, -1)@Message(turn);\nDelay(1)@Message(turn)->Message(continue);\nContinue()@Message(continue);",[],,,[],,,ee6daa0a-d58e-4879-b413-e6da0b9e25b7,,{{omit}},3664.118;1331.765
Pandora_Ionia_Aion_Atlas_Atlantis_169,14,169,16,13,,,[R]Hey.,False,Block,Normal,,,,[],,,[],,,0f86dbd6-1bf1-4a19-9408-7ae6b81da326,,{{omit}},3664.118;1381.765
Pandora_Ionia_Aion_Atlas_Atlantis_170,14,170,16,13,,,[NGD]Have you seen my service card?,False,Block,Normal,,,required Rotate(180);\nContinue()@Message(Continue);,[],,,[],,,fc6333f9-cbda-4ba6-bdf2-a1999c3b85df,,{{omit}},45.2941;230.8951
Pandora_Ionia_Aion_Atlas_Atlantis_171,14,171,16,13,,,,False,Block,Normal,,,Continue()@2;,[],,,[],,,a4ca6d09-1a87-464e-aae3-9af2d5cc9313,,{{omit}},46.0815;381.7646
Pandora_Ionia_Aion_Atlas_Atlantis_172,14,172,16,13,,,[R]Áron?,False,Block,Normal,,,,[],,,[],,,c333be90-8a45-4231-abe5-6b238dc842dd,,{{omit}},3664.118;1431.765
Pandora_Ionia_Aion_Atlas_Atlantis_173,14,173,16,13,,,[S]Hey.,False,Block,Normal,,,,[],,,[],,,0fc1bc37-93f5-40dd-b07f-d1074cd841b9,,{{omit}},45.2941;430.9172
Pandora_Ionia_Aion_Atlas_Atlantis_174,14,174,16,13,,,,False,Block,Normal,,,"required Rotate(0, listener)@2.5;\nContinue()@4;",[],,,[],,,47889bf6-3061-4176-982e-83d2c20313c5,,{{omit}},45.2941;481.7646
Pandora_Ionia_Aion_Atlas_Atlantis_176,14,176,16,13,,,,False,Block,Normal,,,Continue()@1;,[],,,[],,,b79cdfb5-06f9-4975-8b95-84e50ebe97a5,,{{omit}},45.2941;179.8008
Atlas_Ionia_Aion_Atlas_Atlantis_178,14,178,13,16,,,Than anybody else.,False,Block,Normal,,,,[],,,[],,,fc533f94-825c-4cb9-a42f-add4dfd8fa34,,{{omit}},957.1707;391.7971
Atlas_Ionia_Aion_Atlas_Atlantis_179,14,179,13,13,,,,False,Block,Normal,,,Continue()@2;,[],,,[],,,1548f377-24da-415a-84e2-f4f054a9932e,,{{omit}},263.9408;1035.599
Pandora_Ionia_Aion_Atlas_Atlantis_180,14,180,16,13,,,,False,Block,Normal,,,Continue()@1;,[],,,[],,,f441b316-8ced-4c1c-b5fe-7316b3619f7d,,{{omit}},1379.68;344.7665
Atlas_Ionia_Aion_Atlas_Atlantis_181,14,181,13,13,,,,False,Block,Normal,,,Continue()@1;,[],,,[],,,b9d538cc-931b-4ed4-b77c-7069c7c1afe7,,{{omit}},1169.466;938.5181
Atlas_Ionia_Aion_Atlas_Atlantis_182,14,182,13,16,,,,False,Block,Normal,,"ChangeActorName(""Lorna"", ""Pandora"");\norkStart(""Transfer"", ""Player"");",,[],,,[],,{{omit}},e60d59b5-7e76-46fb-a94d-9ba0723af2ec,,{{omit}},1380.779;992.1215
Pandora_Ionia_Aion_Atlas_Atlantis_184,14,184,16,13,,,,False,Block,Normal,,,Continue()@1;,[],,,[],,,87a97ce2-e29d-4b88-b209-e2b29f0b9c5b,,{{omit}},470.7614;441.1965
Pandora_Ionia_Aion_Atlas_Atlantis_186,14,186,16,16,,,[NC]I lost something important.,False,Block,Normal,,,,[],,,[],,,43e8a9a5-1fa5-44dd-a37e-705b331e9094,,{{omit}},3664.118;1481.765
Atlas_Ionia_Aion_Atlas_Atlantis_187,14,187,13,13,,,[NC]The worse the better.,False,Block,Normal,,,,[],,,[],,,875324c1-98aa-427d-a841-ec876637c9e1,,{{omit}},470.7614;990.2528
Pandora_Ionia_Aion_Atlas_Atlantis_188,14,188,16,16,,,That's it?,False,Block,Normal,,,,[],,,[],,,43e8a9a5-1fa5-44dd-a37e-705b331e9094,,{{omit}},3664.118;1531.765
Atlas_Ionia_Aion_Atlas_Atlantis_189,14,189,13,13,,,Yeah.,False,Block,Normal,,,,[],,,[],,,43e8a9a5-1fa5-44dd-a37e-705b331e9094,,{{omit}},3664.118;1581.765
Pandora_Ionia_Aion_Atlas_Atlantis_191,14,191,16,16,,,[NC]Not really.,False,Block,Normal,,,,[],,,[],,,43e8a9a5-1fa5-44dd-a37e-705b331e9094,,{{omit}},3664.118;1631.765
Atlas_Ionia_Aion_Atlas_Atlantis_192,14,192,13,13,,,,False,Block,Normal,,,Continue()@2;,[],,,[],,,875324c1-98aa-427d-a841-ec876637c9e1,,{{omit}},470.7614;1040.253
Atlas_Ionia_Aion_Atlas_Atlantis_193,14,193,13,13,,,How does it feel?,False,Block,Normal,,,,[],,,[],,,875324c1-98aa-427d-a841-ec876637c9e1,,{{omit}},470.7614;1090.988
Pandora_Ionia_Aion_Atlas_Atlantis_194,14,194,16,16,,,[NC]Stings.,False,Block,Normal,,,,[],,,[],,,875324c1-98aa-427d-a841-ec876637c9e1,,{{omit}},471.7323;1140.253
Atlas_Ionia_Aion_Atlas_Atlantis_195,14,195,13,13,,,,False,Block,Normal,,,Continue()@2;,[],,,[],,,875324c1-98aa-427d-a841-ec876637c9e1,,{{omit}},3664.118;1681.765
Atlas_Ionia_Aion_Atlas_Atlantis_198,14,198,13,13,,,Why?,False,Block,Normal,,,,[],,,[],,,6c2bba17-3f88-4b3a-8736-fcdfa6fd8f9e,,{{omit}},470.7614;1190.253
Pandora_Ionia_Aion_Atlas_Atlantis_199,14,199,16,16,,,[NC]I did something stupid.,False,Block,Normal,,,,[],,,[],,,875324c1-98aa-427d-a841-ec876637c9e1,,{{omit}},710.1056;45.31772
Atlas_Ionia_Aion_Atlas_Atlantis_201,14,201,13,16,,,,False,Block,Normal,,,Continue()@2;,[],,,[],,,43e8a9a5-1fa5-44dd-a37e-705b331e9094,,{{omit}},3664.118;1731.765
Atlas_Ionia_Aion_Atlas_Atlantis_202,14,202,13,13,,,Can you get it back?,False,Block,Normal,,,,[],,,[],,,78c783e5-2fe2-41d9-96d5-a847cb0a1f12,,{{omit}},3664.118;1781.765
Atlas_Ionia_Aion_Atlas_Atlantis_203,14,203,13,13,,,Would you?,False,Block,Normal,,,,[],,,[],,,78c783e5-2fe2-41d9-96d5-a847cb0a1f12,,{{omit}},3664.118;1831.765
Atlas_Ionia_Aion_Atlas_Atlantis_204,14,204,13,13,,,Would you do the stupid thing again?,False,Block,Normal,,,,[],,,[],,,43e8a9a5-1fa5-44dd-a37e-705b331e9094,,{{omit}},3664.118;1881.765
Pandora_Ionia_Aion_Atlas_Atlantis_205,14,205,16,16,,,[NC]For sure.,False,Block,Normal,,,,[],,,[],,,43e8a9a5-1fa5-44dd-a37e-705b331e9094,,{{omit}},3664.118;1931.765
Atlas_Ionia_Aion_Atlas_Atlantis_206,14,206,13,13,,,Even it if erased your former self?,False,Block,Normal,,,,[],,,[],,,78c783e5-2fe2-41d9-96d5-a847cb0a1f12,,{{omit}},3664.118;1981.765
Pandora_Ionia_Aion_Atlas_Atlantis_207,14,207,16,16,,,[NC]I guess I'm angry at myself.,False,Block,Normal,,,,[],,,[],,,78c783e5-2fe2-41d9-96d5-a847cb0a1f12,,{{omit}},3664.118;2031.765
Pandora_Ionia_Aion_Atlas_Atlantis_208,14,208,16,16,,,[NC]Mhm.,False,Block,Normal,,,,[],,,[],,,43e8a9a5-1fa5-44dd-a37e-705b331e9094,,{{omit}},3664.118;2081.765
Atlas_Ionia_Aion_Atlas_Atlantis_209,14,209,13,13,,,[NC]Imagine a version of yourself.,False,Block,Normal,,,,[],,,[],,,43e8a9a5-1fa5-44dd-a37e-705b331e9094,,{{omit}},712.076;299.323
Atlas_Ionia_Aion_Atlas_Atlantis_210,14,210,13,13,,,,False,Block,Normal,,,Continue()@2;,[],,,[],,,875324c1-98aa-427d-a841-ec876637c9e1,,{{omit}},712.076;247.2031
Atlas_Ionia_Aion_Atlas_Atlantis_211,14,211,13,13,,,Would you do it again?,False,Block,Normal,,,,[],,,[],,,43e8a9a5-1fa5-44dd-a37e-705b331e9094,,{{omit}},712.076;101.3755
Pandora_Ionia_Aion_Atlas_Atlantis_212,14,212,16,16,,,[SC]Absolutely not.,False,Block,Normal,,,,[],,,[],,,43e8a9a5-1fa5-44dd-a37e-705b331e9094,,{{omit}},712.076;100.5059
Atlas_Ionia_Aion_Atlas_Atlantis_213,14,213,13,13,,,The one that made a mistake.,False,Block,Normal,,,,[],,,[],,,43e8a9a5-1fa5-44dd-a37e-705b331e9094,,{{omit}},712.076;349.3229
Atlas_Ionia_Aion_Atlas_Atlantis_214,14,214,13,13,,,,False,Block,Normal,,,Continue()@2;,[],,,[],,,875324c1-98aa-427d-a841-ec876637c9e1,,{{omit}},712.076;399.323
Atlas_Ionia_Aion_Atlas_Atlantis_215,14,215,13,13,,,Why not?,False,Block,Normal,,,,[],,,[],,,43e8a9a5-1fa5-44dd-a37e-705b331e9094,,{{omit}},711.1052;149.323
Pandora_Ionia_Aion_Atlas_Atlantis_216,14,216,16,16,,,[NC]Because I know better now.,False,Block,Normal,,,,[],,,[],,,43e8a9a5-1fa5-44dd-a37e-705b331e9094,,{{omit}},711.1586;200.2404
Pandora_Ionia_Aion_Atlas_Atlantis_218,14,218,16,13,,,,False,Block,Normal,,,Continue()@2;,[],,,[],,,e1045e27-f578-4d2f-ac81-81fd9c461466,,{{omit}},1169.466;38.51786
Pandora_Ionia_Aion_Atlas_Atlantis_219,14,219,16,16,,,[NS]Just the way you are.,False,Block,Normal,,,,[],,,[],,,7cba429e-5020-4cd8-a33d-64a4a099b92b,,{{omit}},1168.596;138.5179
Atlas_Ionia_Aion_Atlas_Atlantis_220,14,220,13,13,,,That's why I'm in love with you.,False,Block,Normal,,,,[],,,[],,,7cba429e-5020-4cd8-a33d-64a4a099b92b,,{{omit}},954.7116;1198.354
Pandora_Ionia_Aion_Atlas_Atlantis_221,14,221,16,13,,,"[NC]Is that why I love you, too?",False,Block,Normal,,,,[],,,[],,,7cba429e-5020-4cd8-a33d-64a4a099b92b,,{{omit}},3664.118;2131.765
Pandora_Ionia_Aion_Atlas_Atlantis_222,14,222,16,13,,,,False,Block,Normal,,"orkStart(""Transfer"", ""Player"");",,[],,,[],,{{omit}},{{omit}},,{{omit}},662.9136;3.118279
Atlas_Ionia_Aion_Atlas_Atlantis_223,14,223,13,16,,,[NC]I know.,False,Block,Normal,,,,[],,,[],,,54bb9cd3-4108-4058-909d-95849880eca4,,{{omit}},1128.31;1117.647
Daphne_Ionia_Aion_StateSec_Hyperion_START,15,0,10,19,START,,,False,Block,Normal,,,None(),[],,,[],,{{omit}},9f119b6b-90ec-4f2b-b3d5-91c859b8d51c,,{{omit}},120;20
Hyperion_Ionia_Aion_StateSec_Hyperion_1,15,1,19,19,,,Was Atlas aware?,False,Block,Normal,,,,[],,,[],,{{omit}},d65a0aa4-8806-4194-b10e-ec59d5626090,,{{omit}},30;270
Hyperion_Ionia_Aion_StateSec_Hyperion_2,15,2,19,19,,,You did it by yourself?,False,Block,Normal,"Variable[""Hyperion""] == false",,,[],,,[],,{{omit}},276bfe0a-6932-4b17-ab19-dcf2eee91c28,,{{omit}},30;170
Daphne_Ionia_Aion_StateSec_Hyperion_3,15,3,10,19,,,,False,Block,Normal,,,"SendMessage(Close, , Subtitle Panel);\nFade(unstay, 2)->Message(delay);\nDelay(3)@Message(delay)->Message(continue);\nContinue()@Message(continue);",[],,,[],,{{omit}},06832460-7a9d-4782-89b0-7c3378a38835,,{{omit}},120;120
Daphne_Ionia_Aion_StateSec_Hyperion_4,15,4,10,19,,,Yeah.,False,Block,Normal,,,,[],,,[],,{{omit}},08d131c7-7c30-4bb9-aad8-85dc0a3167a6,,{{omit}},30;219.0826
Daphne_Ionia_Aion_StateSec_Hyperion_5,15,5,10,7,,,[NC]He gave me his address.,False,Block,Normal,,,,[],,,[],,{{omit}},02c54297-dc9e-47d7-ab93-2e37fe144afc,,{{omit}},30;320
Daphne_Ionia_Aion_StateSec_Hyperion_6,15,6,10,19,,,And I'm assuming he was also present that night.,False,Block,Normal,,,,[],,,[],,{{omit}},b1fa674f-a15a-4929-ac79-76b78b5a19c8,,{{omit}},30;370
Hyperion_Ionia_Aion_StateSec_Hyperion_7,15,7,19,10,,,What makes you think that?,False,Block,Normal,,,,[],,,[],,{{omit}},020ada17-1c86-4ba1-bc95-62b7e0343cfa,,{{omit}},30;420
Daphne_Ionia_Aion_StateSec_Hyperion_8,15,8,10,19,,,"Ganymede being there, for one.",False,Block,Normal,,,,[],,,[],,{{omit}},9a5d4da8-33b0-4477-99cd-1d747562fdad,,{{omit}},30;470
Hyperion_Ionia_Aion_StateSec_Hyperion_9,15,9,19,10,,,He didn’t stop you?,False,Block,Normal,,,,[],,,[],,{{omit}},46f934a5-3021-47bf-a8d5-96495f4eb7d7,,{{omit}},30;520
Daphne_Ionia_Aion_StateSec_Hyperion_10,15,10,10,19,,,No.,False,Block,Normal,,,,[],,,[],,{{omit}},b6c8c460-e132-4350-a3ad-b171c2c30132,,{{omit}},30;570
Hyperion_Ionia_Aion_StateSec_Hyperion_11,15,11,19,10,,,[NC]Interesting.,False,Block,Normal,,,,[],,,[],,{{omit}},b9dbb81b-9eb1-4dc5-89f2-9bf8ae21a682,,{{omit}},30;620
Daphne_Ionia_Aion_StateSec_Hyperion_12,15,12,10,19,,,[NC]Yeah.,False,Block,Normal,,,,[],,,[],,{{omit}},a92f6935-da3f-49d6-b0a2-1e75e3c85a8f,,{{omit}},30;670
Daphne_Ionia_Aion_StateSec_Hyperion_13,15,13,10,19,,,"According to him, <color=#811e1e>a<color=#FFFFFF>rteria was more important.",False,Block,Normal,,,,[],,,[],,{{omit}},b86265c2-b47b-4831-aada-b313e4969a12,,{{omit}},30;720
Hyperion_Ionia_Aion_StateSec_Hyperion_14,15,14,19,10,,,Hm.,False,Block,Normal,,,,[],,,[],,{{omit}},79675041-c866-43e5-acce-7d51de1ab8db,,{{omit}},30;770
Daphne_Ionia_Aion_StateSec_Hyperion_15,15,15,10,19,,,"[NC]It’s a load of horse crap, alright.",False,Block,Normal,,,,[],,,[],,{{omit}},24db7a08-b5d7-49c3-a078-efb8b49a25a1,,{{omit}},30;820
Daphne_Ionia_Aion_StateSec_Hyperion_16,15,16,10,19,,,But I’m sure we’ll get to the bottom of it.,False,Block,Normal,,,,[],,,[],,{{omit}},d3307063-f896-4578-a474-a6f093e5d8be,,{{omit}},30;870
Hyperion_Ionia_Aion_StateSec_Hyperion_17,15,17,19,10,,,Right.,False,Block,Normal,,,,[],,,[],,{{omit}},c4e12bfc-5957-43e0-85d3-82dcf0074cef,,{{omit}},30;920
Hyperion_Ionia_Aion_StateSec_Hyperion_18,15,18,19,10,,,,False,Block,Normal,,,"SendMessage(Close, , Subtitle Panel);\nContinue()@2;",[],,,[],,{{omit}},6a4c03a4-1e37-435f-a7fd-b3098ee9f7d3,,{{omit}},30;970
Hyperion_Ionia_Aion_StateSec_Hyperion_19,15,19,19,10,,,"What did Icarus tell you, exactly?",False,Block,Normal,,,,[],,,[],,{{omit}},3790436f-977b-4139-b547-669fd4a79a38,,{{omit}},30;1019.083
Daphne_Ionia_Aion_StateSec_Hyperion_20,15,20,10,19,,,Said he knew nothing about <color=#811e1e>a<color=#FFFFFF>rteria.,False,Block,Normal,,,,[],,,[],,{{omit}},d0eb8a2d-7dc4-477d-b6b7-538fa039cb01,,{{omit}},30;1070
Hyperion_Ionia_Aion_StateSec_Hyperion_21,15,21,19,10,,,But he knew Ganymede?,False,Block,Normal,,,,[],,,[],,{{omit}},986b08da-352d-49c8-a4f2-a5093673b104,,{{omit}},30;1120
Daphne_Ionia_Aion_StateSec_Hyperion_22,15,22,10,19,,,They worked together in 1921.,False,Block,Normal,,,,[],,,[],,{{omit}},126d7d94-4b8a-4c7a-9288-9279624bd7ed,,{{omit}},30;1170
Daphne_Ionia_Aion_StateSec_Hyperion_23,15,23,10,19,,,[NC]That's it.,False,Block,Normal,,,,[],,,[],,{{omit}},28d36d73-e98c-4ac9-a529-50b65956c728,,{{omit}},30;1220
Hyperion_Ionia_Aion_StateSec_Hyperion_24,15,24,19,10,,,You think he was hiding something?,False,Block,Normal,,,,[],,,[],,{{omit}},2e9f5044-784b-4f0b-8bf9-2159e4b13f5a,,{{omit}},30;1270
Daphne_Ionia_Aion_StateSec_Hyperion_25,15,25,10,19,,,Without a doubt.,False,Block,Normal,,,,[],,,[],,{{omit}},be9d0f9c-3bc8-438b-af43-7989749dae4d,,{{omit}},30;1320
Daphne_Ionia_Aion_StateSec_Hyperion_26,15,26,10,19,,,,False,Block,Normal,,,"SendMessage(Close, , Subtitle Panel);\nContinue()@2;",[],,,[],,{{omit}},fdc616e8-5c42-48b0-b47b-adef2c404fca,,{{omit}},30;1370
Daphne_Ionia_Aion_StateSec_Hyperion_27,15,27,10,19,,,[NC]I worked him like I’ve never worked anyone before.,False,Block,Normal,,,,[],,,[],,{{omit}},c603641f-b62f-4383-859c-a2aebc5dee16,,{{omit}},30;1420
Daphne_Ionia_Aion_StateSec_Hyperion_28,15,28,10,19,,,"If there wasn’t something big going on, he would’ve folded.",False,Block,Normal,,,,[],,,[],,{{omit}},58a90762-3afc-4d76-9031-903f2687ac18,,{{omit}},30;1470
Daphne_Ionia_Aion_StateSec_Hyperion_29,15,29,10,19,,,[S]But he didn’t budge.,False,Block,Normal,,,,[],,,[],,{{omit}},57c64e04-786c-4e2a-b6da-9e87495af357,,{{omit}},30;1520
Daphne_Ionia_Aion_StateSec_Hyperion_30,15,30,10,19,,,[SC]Not a single inch.,False,Block,Normal,,,,[],,,[],,{{omit}},f958a6f0-54db-4a62-a38c-76505d26dda5,,{{omit}},30;1570
Daphne_Ionia_Aion_StateSec_Hyperion_31,15,31,10,19,,,,False,Block,Normal,,,"SendMessage(Close, , Subtitle Panel);\nContinue()@2;",[],,,[],,{{omit}},6368789c-85eb-4e99-82e1-4dd3e9d7f15e,,{{omit}},30;1620
Hyperion_Ionia_Aion_StateSec_Hyperion_32,15,32,19,10,,,[NC]Curious.,False,Block,Normal,,,,[],,,[],,{{omit}},d0079fd7-9877-4efa-a168-9d9db5618fde,,{{omit}},30;1668.936
Daphne_Ionia_Aion_StateSec_Hyperion_33,15,33,10,19,,,Indeed.,False,Block,Normal,,,,[],,,[],,{{omit}},70a5b93d-bcf8-4789-8150-f98bcfa20ed1,,{{omit}},30;1720
Daphne_Ionia_Aion_StateSec_Hyperion_34,15,34,10,19,,,,False,Block,Normal,,,"SendMessage(Close, , Subtitle Panel);\nContinue()@2;",[],,,[],,{{omit}},a2cb8c31-2371-436d-a486-5fc2eac3704c,,{{omit}},30;1770
Hyperion_Ionia_Aion_StateSec_Hyperion_35,15,35,19,10,,,What do you make of it?,False,Block,Normal,,,,[],,,[],,{{omit}},7ba063c8-4785-4fe5-a43f-c30b395dddb3,,{{omit}},30;1820
Daphne_Ionia_Aion_StateSec_Hyperion_36,15,36,10,19,,,[NC]If you ask me like that...,False,Block,Normal,,,,[],,,[],,{{omit}},b26845eb-3205-43a4-83a0-fa64672ea46b,,{{omit}},30;1870
Daphne_Ionia_Aion_StateSec_Hyperion_37,15,37,10,19,,,I think they were all in on it.,False,Block,Normal,,,,[],,,[],,{{omit}},e0575f03-54a6-4bd9-aee8-a247f8460ff6,,{{omit}},30;1970
Daphne_Ionia_Aion_StateSec_Hyperion_38,15,38,10,19,,,,False,Block,Normal,,"Variable[""Cumparteria""] = true","SendMessage(Close, , Subtitle Panel);\nAudioStop(Main Camera);\nFade(stay, 1)@3;\nrequired LoadLevel(Goose Shed)@4;\nrequired Continue()@4;",[],,,[],,{{omit}},c014b021-ab7e-47b1-937d-2a1a417b044f,,{{omit}},30;2020
Hyperion_Ionia_Aion_StateSec_Hyperion_39,15,39,19,10,,,[NC]Don’t be too hard on yourself.,False,Block,Normal,"Variable[""Hyperion""] == true",,,[],,,[],,{{omit}},ac12d2f9-1bbf-4afe-97c2-0f5b85951f83,,{{omit}},210.9174;170
Daphne_Ionia_Aion_StateSec_Hyperion_40,15,40,10,19,,,[SC]I should’ve known.,False,Block,Normal,,,,[],,,[],,{{omit}},df6b42aa-fadb-4b6f-a9dd-7acb316743cd,,{{omit}},210;220
